t,v,gap,ttc,eff_off,lon_cmd,throttle,brake,rule_aeb,final_aeb,ovt,ped,ml_risk,ml_brake
27.1,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.15,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.2,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.25,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.3,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.35,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.4,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.45,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.5,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.55,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.6,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.65,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.7,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.75,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.8,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.85,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.9,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.95,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
28.0,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
