t,ego_v,gap,lane_offset,mode,delta_cmd,lon_cmd,steer,throttle,brake,lead_v,lead_ttc,aeb_active,ovt_state,ped_warn,failover_src,ovt_off,ovt_tgt
34.40,5.97,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.45,5.99,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.50,5.97,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.55,5.99,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.60,5.97,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.65,5.99,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.70,5.96,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.75,5.98,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.80,5.96,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.85,5.98,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.90,5.96,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.95,5.98,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
35.00,5.96,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
35.05,5.98,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
35.10,5.96,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
35.15,5.98,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
35.20,5.96,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
35.25,5.98,-,0.217,LKA,0.0000,-0.91,0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
35.30,5.95,-,0.217,LKA,-0.0000,-0.92,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
35.35,5.97,-,0.217,LKA,0.0000,-0.91,0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
35.40,5.95,-,0.217,LKA,-0.0000,-0.92,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
35.45,5.97,-,0.217,LKA,-0.0000,-0.92,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
35.50,5.95,-,0.217,LKA,-0.0000,-0.92,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
35.55,5.97,-,0.217,LKA,-0.0000,-0.92,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
35.60,5.95,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
35.65,5.97,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
35.70,5.95,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
35.75,5.97,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
35.80,5.95,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
35.85,5.97,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
35.90,5.94,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
35.95,5.97,-,0.217,LKA,0.0000,-0.92,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.00,5.94,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.05,5.96,-,0.217,LKA,0.0000,-0.92,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.10,5.94,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.15,5.96,-,0.217,LKA,0.0000,-0.92,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.20,5.94,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.25,5.96,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.30,5.94,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.35,5.96,-,0.217,LKA,0.0000,-0.92,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.40,5.94,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.45,5.96,-,0.217,LKA,0.0000,-0.92,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.50,5.94,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.55,5.96,-,0.217,LKA,0.0000,-0.92,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.60,5.93,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.65,5.95,-,0.217,LKA,-0.0000,-0.92,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.70,5.93,-,0.217,LKA,-0.0000,-0.93,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.75,5.95,-,0.217,LKA,0.0000,-0.92,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.80,5.93,-,0.217,LKA,-0.0000,-0.93,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.85,5.95,-,0.217,LKA,0.0000,-0.93,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.90,5.93,-,0.217,LKA,-0.0000,-0.93,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
36.95,5.95,-,0.217,LKA,0.0000,-0.93,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.00,5.93,-,0.217,LKA,-0.0000,-0.93,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.05,5.95,-,0.217,LKA,-0.0000,-0.93,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.10,5.93,-,0.217,LKA,-0.0000,-0.93,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.15,5.95,-,0.217,LKA,0.0000,-0.93,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.20,5.92,-,0.217,LKA,-0.0000,-0.93,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.25,5.95,-,0.217,LKA,0.0000,-0.93,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.30,5.92,-,0.217,LKA,-0.0000,-0.93,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.35,5.94,-,0.217,LKA,0.0000,-0.93,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.40,5.92,-,0.217,LKA,-0.0000,-0.93,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.45,5.94,-,0.217,LKA,0.0000,-0.93,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.50,5.92,-,0.217,LKA,-0.0000,-0.93,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.55,5.94,-,0.217,LKA,0.0000,-0.93,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.60,5.92,-,0.217,LKA,-0.0000,-0.93,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.65,5.94,-,0.217,LKA,0.0000,-0.93,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.70,5.92,-,0.217,LKA,-0.0000,-0.93,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.75,5.94,-,0.217,LKA,0.0000,-0.93,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.80,5.91,-,0.217,LKA,-0.0000,-0.93,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.85,5.94,-,0.217,LKA,0.0000,-0.93,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.90,5.91,-,0.217,LKA,-0.0000,-0.93,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
37.95,5.93,-,0.217,LKA,0.0000,-0.93,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.00,5.91,-,0.217,LKA,-0.0000,-0.93,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.05,5.93,-,0.217,LKA,0.0000,-0.93,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.10,5.91,-,0.217,LKA,-0.0000,-0.94,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.15,5.93,-,0.217,LKA,0.0000,-0.93,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.20,5.91,-,0.217,LKA,-0.0000,-0.94,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.25,5.93,-,0.217,LKA,0.0000,-0.93,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.30,5.91,-,0.217,LKA,-0.0000,-0.94,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.35,5.93,-,0.217,LKA,0.0000,-0.94,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.40,5.91,-,0.217,LKA,-0.0000,-0.94,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.45,5.93,-,0.217,LKA,0.0000,-0.94,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.50,5.90,-,0.217,LKA,-0.0000,-0.94,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.55,5.92,-,0.217,LKA,0.0000,-0.94,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.60,5.90,-,0.217,LKA,-0.0000,-0.94,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.65,5.92,-,0.217,LKA,0.0000,-0.94,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.70,5.90,-,0.217,LKA,-0.0000,-0.94,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.75,5.92,-,0.217,LKA,0.0000,-0.94,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.80,5.90,-,0.217,LKA,-0.0000,-0.94,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.85,5.92,-,0.217,LKA,0.0000,-0.94,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.90,5.90,-,0.217,LKA,0.0000,-0.94,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
38.95,5.92,-,0.217,LKA,0.0000,-0.94,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.00,5.90,-,0.217,LKA,-0.0000,-0.94,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.05,5.92,-,0.217,LKA,0.0000,-0.94,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.10,5.89,-,0.217,LKA,-0.0000,-0.94,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.15,5.92,-,0.217,LKA,0.0000,-0.94,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.20,5.89,-,0.217,LKA,-0.0000,-0.94,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.25,5.91,-,0.217,LKA,0.0000,-0.94,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.30,5.89,-,0.217,LKA,-0.0000,-0.94,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.35,5.91,-,0.217,LKA,0.0000,-0.94,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.40,5.89,-,0.217,LKA,-0.0000,-0.94,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.45,5.91,-,0.217,LKA,0.0000,-0.94,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.50,5.89,-,0.217,LKA,-0.0000,-0.94,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.55,5.91,-,0.217,LKA,0.0000,-0.94,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.60,5.89,-,0.217,LKA,-0.0000,-0.95,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.65,5.91,-,0.217,LKA,0.0000,-0.94,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.70,5.89,-,0.217,LKA,-0.0000,-0.95,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.75,5.91,-,0.217,LKA,0.0000,-0.95,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.80,5.88,-,0.217,LKA,-0.0000,-0.95,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.85,5.91,-,0.217,LKA,0.0000,-0.95,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.90,5.88,-,0.217,LKA,-0.0000,-0.95,-0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
39.95,5.90,-,0.217,LKA,0.0000,-0.95,0.000,0.39,0.00,-,-,0,idle,0,0,0.217,0.000
