t,ego_v,gap,lane_offset,mode,delta_cmd,lon_cmd,steer,throttle,brake,lead_v,lead_ttc,aeb_active,ovt_state,ped_warn,failover_src,ovt_off,ovt_tgt
0.05,0.09,-,0.023,LKA,0.0000,-0.01,0.000,0.00,0.00,-,-,0,idle,0,0,0.023,0.000
0.10,0.09,-,0.023,LKA,0.0000,-0.04,0.000,0.00,0.00,-,-,0,idle,0,0,0.023,0.000
0.15,0.08,-,0.023,LKA,0.0000,-0.08,0.000,0.03,0.00,-,-,0,idle,0,0,0.023,0.000
0.20,0.07,-,0.023,LKA,0.0000,-0.12,0.000,0.04,0.00,-,-,0,idle,0,0,0.023,0.000
0.25,0.05,55.03,0.023,ACC+LKA,0.0000,-0.17,0.000,0.06,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
0.30,0.04,55.03,0.023,ACC+LKA,0.0000,-0.23,0.000,0.08,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
0.35,0.03,55.03,0.023,ACC+LKA,0.0000,-0.30,0.000,0.10,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
0.40,0.02,55.03,0.023,ACC+LKA,0.0000,-0.38,0.000,0.13,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
0.45,0.01,55.03,0.023,ACC+LKA,0.0000,-0.45,0.000,0.15,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
0.50,0.01,55.03,0.023,ACC+LKA,0.0000,-0.54,0.000,0.18,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
0.55,0.01,55.03,0.023,ACC+LKA,0.0000,-0.62,0.000,0.21,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
0.60,0.00,55.03,0.023,ACC+LKA,0.0000,-0.70,0.000,0.23,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
0.65,0.00,55.03,0.023,ACC+LKA,0.0000,-0.79,0.000,0.26,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
0.70,0.00,55.03,0.023,ACC+LKA,0.0000,-0.88,0.000,0.29,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
0.75,0.00,55.03,0.023,ACC+LKA,0.0000,-0.97,0.000,0.32,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
0.80,0.00,55.03,0.023,ACC+LKA,0.0000,-1.05,0.000,0.35,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
0.85,0.00,55.03,0.023,ACC+LKA,0.0000,-1.14,0.000,0.38,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
0.90,0.00,55.03,0.023,ACC+LKA,0.0000,-1.23,0.000,0.41,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
0.95,0.00,55.03,0.023,ACC+LKA,0.0000,-1.32,0.000,0.44,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
1.00,0.00,55.03,0.023,ACC+LKA,0.0000,-1.39,0.000,0.46,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
1.05,0.00,55.03,0.023,ACC+LKA,0.0000,-1.44,0.000,0.48,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
1.10,0.00,55.03,0.023,ACC+LKA,0.0000,-1.48,0.000,0.49,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
1.15,0.00,55.03,0.023,ACC+LKA,0.0000,-1.51,0.000,0.50,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
1.20,0.00,55.03,0.023,ACC+LKA,0.0000,-1.53,0.000,0.51,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
1.25,0.00,55.03,0.023,ACC+LKA,0.0000,-1.55,0.000,0.52,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
1.30,0.00,55.03,0.023,ACC+LKA,0.0000,-1.56,0.000,0.52,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
1.35,0.00,55.03,0.023,ACC+LKA,0.0000,-1.57,0.000,0.52,0.00,0.00,550.3,0,idle,0,0,0.023,0.000
1.40,0.72,55.01,0.023,ACC+LKA,-0.0033,-1.58,-0.008,0.54,0.00,0.00,76.2,0,idle,0,0,0.023,0.000
1.45,1.31,54.96,0.023,ACC+LKA,-0.0000,-1.58,-0.000,0.55,0.00,0.00,42.0,0,idle,0,0,0.023,0.000
1.50,1.74,54.88,0.022,ACC+LKA,0.0018,-1.59,0.004,0.55,0.00,0.00,31.5,0,idle,0,0,0.022,0.000
1.55,2.05,54.78,0.022,ACC+LKA,0.0021,-1.59,0.005,0.56,0.00,0.00,26.7,0,idle,0,0,0.022,0.000
1.60,2.31,54.67,0.022,ACC+LKA,0.0023,-1.59,0.005,0.56,0.00,0.00,23.6,0,idle,0,0,0.022,0.000
1.65,2.51,54.55,0.022,ACC+LKA,0.0024,-1.60,0.005,0.57,0.00,0.00,21.7,0,idle,0,0,0.022,0.000
1.70,2.72,54.42,0.022,ACC+LKA,0.0021,-1.60,0.005,0.57,0.00,0.00,20.0,0,idle,0,0,0.022,0.000
1.75,2.89,54.28,0.022,ACC+LKA,0.0020,-1.60,0.005,0.57,0.00,0.00,18.8,0,idle,0,0,0.022,0.000
1.80,3.08,54.13,0.022,ACC+LKA,0.0017,-1.60,0.004,0.57,0.00,0.00,17.6,0,idle,0,0,0.022,0.000
1.85,3.25,53.97,0.023,ACC+LKA,0.0015,-1.60,0.003,0.58,0.00,0.00,16.6,0,idle,0,0,0.023,0.000
1.90,3.42,53.80,0.022,ACC+LKA,0.0012,-1.60,0.003,0.58,0.00,0.00,15.7,0,idle,0,0,0.022,0.000
1.95,3.58,53.62,0.022,ACC+LKA,0.0010,-1.60,0.002,0.58,0.00,0.00,15.0,0,idle,0,0,0.022,0.000
2.00,3.75,53.44,0.022,ACC+LKA,0.0007,-1.60,0.002,0.58,0.00,0.00,14.3,0,idle,0,0,0.022,0.000
2.05,3.91,53.25,0.022,ACC+LKA,0.0006,-1.60,0.001,0.59,0.00,0.00,13.6,0,idle,0,0,0.022,0.000
2.10,4.07,53.05,0.022,ACC+LKA,0.0004,-1.60,0.001,0.59,0.00,0.00,13.0,0,idle,0,0,0.022,0.000
2.15,4.23,52.84,0.022,ACC+LKA,0.0003,-1.60,0.001,0.59,0.00,0.00,12.5,0,idle,0,0,0.022,0.000
2.20,4.39,52.62,0.022,ACC+LKA,0.0002,-1.60,0.001,0.59,0.00,0.00,12.0,0,idle,0,0,0.022,0.000
2.25,4.55,52.40,0.021,ACC+LKA,0.0002,-1.59,0.000,0.59,0.00,0.00,11.5,0,idle,0,0,0.021,0.000
2.30,4.70,52.17,0.021,ACC+LKA,0.0001,-1.56,0.000,0.58,0.00,0.00,11.1,0,idle,0,0,0.021,0.000
2.35,4.85,51.93,0.021,ACC+LKA,0.0001,-1.53,0.000,0.57,0.00,0.00,10.7,0,idle,0,0,0.021,0.000
2.40,5.00,51.68,0.021,ACC+LKA,0.0001,-1.48,0.000,0.56,0.00,0.00,10.3,0,idle,0,0,0.021,0.000
2.45,5.14,51.42,0.021,ACC+LKA,0.0001,-1.43,0.000,0.55,0.00,0.00,10.0,0,idle,0,0,0.021,0.000
2.50,5.16,51.17,0.020,ACC+LKA,0.0000,-1.39,0.000,0.53,0.00,0.00,9.9,0,idle,0,0,0.020,0.000
2.55,5.15,50.91,0.020,ACC+LKA,0.0000,-1.37,0.000,0.52,0.00,0.00,9.9,0,idle,0,0,0.020,0.000
2.60,5.13,50.65,0.020,ACC+LKA,0.0000,-1.35,0.000,0.52,0.00,0.00,9.9,0,idle,0,0,0.020,0.000
2.65,5.17,50.39,0.020,ACC+LKA,0.0000,-1.33,0.000,0.51,0.00,0.00,9.8,0,idle,0,0,0.020,0.000
2.70,5.18,50.14,0.020,ACC+LKA,0.0000,-1.31,0.000,0.51,0.00,0.00,9.7,0,idle,0,0,0.020,0.000
2.75,5.25,49.87,0.019,ACC+LKA,0.0000,-1.29,0.000,0.50,0.00,0.00,9.5,0,idle,0,0,0.019,0.000
2.80,5.29,49.61,0.019,ACC+LKA,0.0000,-1.28,0.000,0.50,0.00,0.00,9.4,0,idle,0,0,0.019,0.000
2.85,5.38,49.34,0.019,ACC+LKA,0.0001,-1.25,0.000,0.49,0.00,0.00,9.2,0,idle,0,0,0.019,0.000
2.90,5.42,49.07,0.019,ACC+LKA,0.0001,-1.23,0.000,0.48,0.00,0.00,9.1,0,idle,0,0,0.019,0.000
2.95,5.51,48.80,0.018,ACC+LKA,0.0001,-1.20,0.000,0.47,0.00,0.00,8.9,0,idle,0,0,0.018,0.000
3.00,5.56,48.52,0.018,ACC+LKA,0.0001,-1.18,0.000,0.47,0.00,0.00,8.7,0,idle,0,0,0.018,0.000
3.05,5.65,48.24,0.018,ACC+LKA,0.0001,-1.15,0.000,0.46,0.00,0.00,8.5,0,idle,0,0,0.018,0.000
3.10,5.69,47.96,0.018,ACC+LKA,0.0001,-1.12,0.000,0.45,0.00,0.00,8.4,0,idle,0,0,0.018,0.000
3.15,5.78,47.67,0.017,ACC+LKA,0.0001,-1.09,0.000,0.44,0.00,0.00,8.3,0,idle,0,0,0.017,0.000
3.20,5.81,47.38,0.017,ACC+LKA,-0.0004,-1.06,-0.001,0.43,0.00,0.00,8.1,0,idle,0,0,0.017,0.000
3.25,5.89,47.09,0.017,ACC+LKA,-0.0014,0.71,-0.003,0.00,0.09,0.00,8.0,0,idle,0,0,0.017,0.000
3.30,5.90,46.79,0.017,ACC+LKA,-0.0022,0.72,-0.005,0.00,0.09,0.00,7.9,0,idle,0,0,0.017,0.000
3.35,5.90,46.50,0.017,ACC+LKA,-0.0028,0.73,-0.006,0.00,0.09,0.00,7.9,0,idle,0,0,0.017,0.000
3.40,5.83,46.20,0.016,ACC+LKA,-0.0030,0.73,-0.007,0.00,0.09,0.00,7.9,0,idle,0,0,0.016,0.000
3.45,5.77,45.91,0.016,ACC+LKA,-0.0024,0.73,-0.005,0.00,0.09,0.00,8.0,0,idle,0,0,0.016,0.000
3.50,5.65,45.63,0.015,ACC+LKA,-0.0014,-1.01,-0.003,0.41,0.00,0.00,8.1,0,idle,0,0,0.015,0.000
3.55,5.58,45.35,0.015,ACC+LKA,-0.0006,-1.03,-0.001,0.42,0.00,0.00,8.1,0,idle,0,0,0.015,0.000
3.60,5.47,45.07,0.014,ACC+LKA,-0.0001,-1.06,-0.000,0.43,0.00,0.00,8.2,0,idle,0,0,0.014,0.000
3.65,5.44,44.80,0.014,ACC+LKA,0.0002,-1.08,0.001,0.43,0.00,0.00,8.2,0,idle,0,0,0.014,0.000
3.70,5.38,44.53,0.013,ACC+LKA,0.0004,-1.10,0.001,0.44,0.00,0.00,8.3,0,idle,0,0,0.013,0.000
3.75,5.39,44.26,0.013,ACC+LKA,0.0004,-1.12,0.001,0.45,0.00,0.00,8.2,0,idle,0,0,0.013,0.000
3.80,5.37,43.99,0.012,ACC+LKA,0.0004,-1.14,0.001,0.45,0.00,0.00,8.2,0,idle,0,0,0.012,0.000
3.85,5.40,43.72,0.012,ACC+LKA,0.0004,-1.15,0.001,0.45,0.00,0.00,8.1,0,idle,0,0,0.012,0.000
3.90,5.40,43.45,0.012,ACC+LKA,0.0003,-1.15,0.001,0.46,0.00,0.00,8.0,0,idle,0,0,0.012,0.000
3.95,5.46,43.18,0.012,ACC+LKA,0.0003,0.64,0.001,0.00,0.08,0.00,7.9,0,idle,0,0,0.012,0.000
4.00,5.46,42.91,0.011,ACC+LKA,0.0003,0.66,0.001,0.00,0.08,0.00,7.9,0,idle,0,0,0.011,0.000
4.05,5.46,42.64,0.011,ACC+LKA,0.0003,0.68,0.001,0.00,0.08,0.00,7.8,0,idle,0,0,0.011,0.000
4.10,5.38,42.36,0.011,ACC+LKA,0.0002,0.68,0.001,0.00,0.09,0.00,7.9,0,idle,0,0,0.011,0.000
4.15,5.33,42.10,0.011,ACC+LKA,0.0002,0.68,0.000,0.00,0.09,0.00,7.9,0,idle,0,0,0.011,0.000
4.20,5.21,41.83,0.011,ACC+LKA,0.0002,-1.19,0.000,0.47,0.00,0.00,8.0,0,idle,0,0,0.011,0.000
4.25,5.15,41.58,0.011,ACC+LKA,0.0002,-1.21,0.000,0.47,0.00,0.00,8.1,0,idle,0,0,0.011,0.000
4.30,5.04,41.32,0.011,ACC+LKA,0.0002,-1.24,0.000,0.48,0.00,0.00,8.2,0,idle,0,0,0.011,0.000
4.35,5.02,41.07,0.010,ACC+LKA,0.0002,-1.27,0.000,0.49,0.00,0.00,8.2,0,idle,0,0,0.010,0.000
4.40,5.15,40.82,0.010,ACC+LKA,0.0002,0.60,0.000,0.00,0.07,0.00,7.9,0,idle,0,0,0.010,0.000
4.45,4.63,40.57,0.010,ACC+LKA,0.0001,-1.30,0.000,0.49,0.00,0.00,8.8,0,idle,0,0,0.010,0.000
4.50,4.73,40.34,0.010,ACC+LKA,0.0001,-1.34,0.000,0.51,0.00,0.00,8.5,0,idle,0,0,0.010,0.000
4.55,4.84,40.10,0.010,ACC+LKA,0.0001,-1.36,0.000,0.52,0.00,0.00,8.3,0,idle,0,0,0.010,0.000
4.60,4.95,39.85,0.010,ACC+LKA,0.0001,-1.36,0.000,0.52,0.00,0.00,8.1,0,idle,0,0,0.010,0.000
4.65,5.06,39.60,0.010,ACC+LKA,0.0001,0.55,0.000,0.00,0.07,0.00,7.8,0,idle,0,0,0.010,0.000
4.70,5.15,39.35,0.010,ACC+LKA,0.0001,0.61,0.000,0.00,0.08,0.00,7.6,0,idle,0,0,0.010,0.000
4.75,4.68,39.10,0.010,ACC+LKA,0.0001,-1.34,0.000,0.51,0.00,0.00,8.4,0,idle,0,0,0.010,0.000
4.80,4.68,38.87,0.010,ACC+LKA,0.0001,-1.37,0.000,0.52,0.00,0.00,8.3,0,idle,0,0,0.010,0.000
4.85,4.73,38.63,0.010,ACC+LKA,0.0001,-1.40,0.000,0.53,0.00,0.00,8.2,0,idle,0,0,0.010,0.000
4.90,4.81,38.39,0.010,ACC+LKA,0.0001,0.57,0.000,0.00,0.07,0.00,8.0,0,idle,0,0,0.010,0.000
4.95,4.87,38.15,0.010,ACC+LKA,0.0001,0.59,0.000,0.00,0.07,0.00,7.8,0,idle,0,0,0.010,0.000
5.00,4.87,37.90,0.009,ACC+LKA,0.0001,0.62,0.000,0.00,0.08,0.00,7.8,0,idle,0,0,0.009,0.000
5.05,4.81,37.66,0.009,ACC+LKA,0.0001,0.64,0.000,0.00,0.08,0.00,7.8,0,idle,0,0,0.009,0.000
5.10,4.73,37.42,0.009,ACC+LKA,0.0001,0.65,0.000,0.00,0.08,0.00,7.9,0,idle,0,0,0.009,0.000
5.15,4.64,37.19,0.009,ACC+LKA,0.0000,-1.45,0.000,0.55,0.00,0.00,8.0,0,idle,0,0,0.009,0.000
5.20,4.57,36.96,0.009,ACC+LKA,0.0000,-1.47,0.000,0.55,0.00,0.00,8.1,0,idle,0,0,0.009,0.000
5.25,4.54,36.73,0.009,ACC+LKA,0.0000,-1.49,0.000,0.56,0.00,0.00,8.1,0,idle,0,0,0.009,0.000
5.30,4.59,36.51,0.009,ACC+LKA,0.0000,0.61,0.000,0.00,0.08,0.00,8.0,0,idle,0,0,0.009,0.000
5.35,4.64,36.27,0.009,ACC+LKA,0.0000,0.62,0.000,0.00,0.08,0.00,7.8,0,idle,0,0,0.009,0.000
5.40,4.63,36.04,0.009,ACC+LKA,0.0000,0.64,0.000,0.00,0.08,0.00,7.8,0,idle,0,0,0.009,0.000
5.45,4.58,35.81,0.009,ACC+LKA,0.0000,0.65,0.000,0.00,0.08,0.00,7.8,0,idle,0,0,0.009,0.000
5.50,4.50,35.59,0.009,ACC+LKA,0.0000,0.66,0.000,0.00,0.08,0.00,7.9,0,idle,0,0,0.009,0.000
5.55,4.41,35.36,0.009,ACC+LKA,0.0000,-1.55,0.000,0.58,0.00,0.00,8.0,0,idle,0,0,0.009,0.000
5.60,4.34,35.15,0.009,ACC+LKA,0.0001,-1.56,0.000,0.58,0.00,0.00,8.1,0,idle,0,0,0.009,0.000
5.65,4.32,34.93,0.009,ACC+LKA,0.0001,-1.57,0.000,0.58,0.00,0.00,8.1,0,idle,0,0,0.009,0.000
5.70,4.37,34.71,0.009,ACC+LKA,0.0001,0.65,0.000,0.00,0.08,0.00,7.9,0,idle,0,0,0.009,0.000
5.75,4.43,34.49,0.009,ACC+LKA,0.0000,0.67,0.000,0.00,0.08,0.00,7.8,0,idle,0,0,0.009,0.000
5.80,4.43,34.27,0.009,ACC+LKA,-0.0000,0.69,-0.000,0.00,0.09,0.00,7.7,0,idle,0,0,0.009,0.000
5.85,4.38,34.05,0.009,ACC+LKA,0.0000,0.72,0.000,0.00,0.09,0.00,7.8,0,idle,0,0,0.009,0.000
5.90,4.31,33.83,0.009,ACC+LKA,0.0000,0.73,0.000,0.00,0.09,0.00,7.9,0,idle,0,0,0.009,0.000
5.95,4.22,33.62,0.009,ACC+LKA,0.0000,0.74,0.000,0.00,0.09,0.00,8.0,0,idle,0,0,0.009,0.000
6.00,4.13,33.41,0.009,ACC+LKA,0.0000,-1.60,0.000,0.59,0.00,0.00,8.1,0,idle,0,0,0.009,0.000
6.05,4.06,33.21,0.009,ACC+LKA,0.0000,-1.60,0.000,0.59,0.00,0.00,8.2,0,idle,0,0,0.009,0.000
6.10,4.04,33.01,0.009,ACC+LKA,-0.0000,-1.60,-0.000,0.59,0.00,0.00,8.2,0,idle,0,0,0.009,0.000
6.15,4.10,32.80,0.009,ACC+LKA,-0.0000,-1.60,-0.000,0.59,0.00,0.00,8.0,0,idle,0,0,0.009,0.000
6.20,4.19,32.59,0.009,ACC+LKA,0.0000,0.75,0.000,0.00,0.09,0.00,7.8,0,idle,0,0,0.009,0.000
6.25,4.28,32.38,0.009,ACC+LKA,0.0000,0.78,0.000,0.00,0.10,0.00,7.6,0,idle,0,0,0.009,0.000
6.30,4.29,32.17,0.009,ACC+LKA,0.0000,0.81,0.000,0.00,0.10,0.00,7.5,0,idle,0,0,0.009,0.000
6.35,4.26,31.95,0.008,ACC+LKA,0.0000,0.83,0.000,0.00,0.10,0.00,7.5,0,idle,0,0,0.008,0.000
6.40,4.19,31.74,0.008,ACC+LKA,0.0000,0.84,0.000,0.00,0.10,0.00,7.6,0,idle,0,0,0.008,0.000
6.45,4.10,31.54,0.008,ACC+LKA,0.0000,0.84,0.000,0.00,0.10,0.00,7.7,0,idle,0,0,0.008,0.000
6.50,4.01,31.33,0.008,ACC+LKA,-0.0000,0.83,-0.000,0.00,0.10,0.00,7.8,0,idle,0,0,0.008,0.000
6.55,3.92,31.14,0.008,ACC+LKA,-0.0000,0.82,-0.000,0.00,0.10,0.00,7.9,0,idle,0,0,0.008,0.000
6.60,3.82,30.94,0.008,ACC+LKA,0.0000,-1.60,0.000,0.58,0.00,0.00,8.1,0,idle,0,0,0.008,0.000
6.65,3.76,30.75,0.008,ACC+LKA,0.0000,-1.60,0.000,0.58,0.00,0.00,8.2,0,idle,0,0,0.008,0.000
6.70,3.74,30.57,0.008,ACC+LKA,0.0000,-1.60,0.000,0.58,0.00,0.00,8.2,0,idle,0,0,0.008,0.000
6.75,3.79,30.38,0.008,ACC+LKA,0.0000,-1.60,0.000,0.58,0.00,0.00,8.0,0,idle,0,0,0.008,0.000
6.80,3.89,30.19,0.008,ACC+LKA,0.0000,0.80,0.000,0.00,0.10,0.00,7.8,0,idle,0,0,0.008,0.000
6.85,3.98,29.99,0.008,ACC+LKA,-0.0000,0.82,-0.000,0.00,0.10,0.00,7.5,0,idle,0,0,0.008,0.000
6.90,4.00,29.79,0.008,ACC+LKA,-0.0000,0.84,-0.000,0.00,0.11,0.00,7.5,0,idle,0,0,0.008,0.000
6.95,3.96,29.59,0.008,ACC+LKA,-0.0000,0.85,-0.000,0.00,0.11,0.00,7.5,0,idle,0,0,0.008,0.000
7.00,3.90,29.39,0.008,ACC+LKA,-0.0000,0.86,-0.000,0.00,0.11,0.00,7.5,0,idle,0,0,0.008,0.000
7.05,3.82,29.20,0.008,ACC+LKA,0.0000,0.86,0.000,0.00,0.11,0.00,7.6,0,idle,0,0,0.008,0.000
7.10,3.73,29.01,0.008,ACC+LKA,0.0000,0.86,0.000,0.00,0.11,0.00,7.8,0,idle,0,0,0.008,0.000
7.15,3.65,28.83,0.008,ACC+LKA,0.0000,0.85,0.000,0.00,0.11,0.00,7.9,0,idle,0,0,0.008,0.000
7.20,3.55,28.65,0.008,ACC+LKA,0.0000,-1.60,0.000,0.58,0.00,0.00,8.1,0,idle,0,0,0.008,0.000
7.25,3.49,28.47,0.008,ACC+LKA,0.0000,-1.60,0.000,0.58,0.00,0.00,8.2,0,idle,0,0,0.008,0.000
7.30,3.47,28.30,0.008,ACC+LKA,-0.0000,-1.60,-0.000,0.58,0.00,0.00,8.1,0,idle,0,0,0.008,0.000
7.35,3.53,28.12,0.008,ACC+LKA,-0.0000,0.82,-0.000,0.00,0.10,0.00,8.0,0,idle,0,0,0.008,0.000
7.40,3.59,27.95,0.008,ACC+LKA,-0.0000,0.83,-0.000,0.00,0.10,0.00,7.8,0,idle,0,0,0.008,0.000
7.45,3.60,27.77,0.008,ACC+LKA,0.0000,0.84,0.000,0.00,0.11,0.00,7.7,0,idle,0,0,0.008,0.000
7.50,3.56,27.59,0.008,ACC+LKA,0.0000,0.85,0.000,0.00,0.11,0.00,7.7,0,idle,0,0,0.008,0.000
7.55,3.51,27.41,0.008,ACC+LKA,0.0000,0.86,0.000,0.00,0.11,0.00,7.8,0,idle,0,0,0.008,0.000
7.60,3.43,27.24,0.008,ACC+LKA,-0.0000,0.85,-0.000,0.00,0.11,0.00,7.9,0,idle,0,0,0.008,0.000
7.65,3.35,27.07,0.008,ACC+LKA,-0.0000,0.85,-0.000,0.00,0.11,0.00,8.1,0,idle,0,0,0.008,0.000
7.70,3.26,26.90,0.008,ACC+LKA,0.0000,0.84,0.000,0.00,0.10,0.00,8.2,0,idle,0,0,0.008,0.000
7.75,3.18,26.74,0.008,ACC+LKA,0.0000,0.82,0.000,0.00,0.10,0.00,8.4,0,idle,0,0,0.008,0.000
7.80,3.09,26.59,0.008,ACC+LKA,0.0000,0.80,0.000,0.00,0.10,0.00,8.6,0,idle,0,0,0.008,0.000
7.85,3.01,26.43,0.008,ACC+LKA,0.0000,0.78,0.000,0.00,0.10,0.00,8.8,0,idle,0,0,0.008,0.000
7.90,2.93,26.29,0.008,ACC+LKA,-0.0000,0.76,-0.000,0.00,0.09,0.00,9.0,0,idle,0,0,0.008,0.000
7.95,2.85,26.14,0.008,ACC+LKA,-0.0000,0.73,-0.000,0.00,0.09,0.00,9.2,0,idle,0,0,0.008,0.000
8.00,2.76,26.00,0.008,ACC+LKA,0.0000,0.69,0.000,0.00,0.09,0.00,9.4,0,idle,0,0,0.008,0.000
8.05,2.69,25.87,0.008,ACC+LKA,0.0000,0.65,0.000,0.00,0.08,0.00,9.6,0,idle,0,0,0.008,0.000
8.10,2.61,25.73,0.008,ACC+LKA,0.0000,0.60,0.000,0.00,0.08,0.00,9.9,0,idle,0,0,0.008,0.000
8.15,2.54,25.61,0.008,ACC+LKA,0.0000,0.55,0.000,0.00,0.07,0.00,10.1,0,idle,0,0,0.008,0.000
8.20,2.46,25.48,0.008,ACC+LKA,-0.0000,0.49,-0.000,0.00,0.06,0.00,10.4,0,idle,0,0,0.008,0.000
8.25,2.40,25.36,0.008,ACC+LKA,-0.0000,0.43,-0.000,0.00,0.05,0.00,10.6,0,idle,0,0,0.008,0.000
8.30,2.32,25.24,0.008,ACC+LKA,-0.0000,0.36,-0.000,0.00,0.04,0.00,10.9,0,idle,0,0,0.008,0.000
8.35,2.26,25.13,0.008,ACC+LKA,0.0000,0.28,0.000,0.00,0.03,0.00,11.1,0,idle,0,0,0.008,0.000
8.40,2.19,25.02,0.008,ACC+LKA,0.0000,0.20,0.000,0.00,0.02,0.00,11.4,0,idle,0,0,0.008,0.000
8.45,2.14,24.91,0.008,ACC+LKA,0.0000,0.11,0.000,0.00,0.01,0.00,11.7,0,idle,0,0,0.008,0.000
8.50,2.07,24.80,0.008,ACC+LKA,0.0000,0.02,0.000,0.08,0.00,0.00,12.0,0,idle,0,0,0.008,0.000
8.55,2.03,24.70,0.008,ACC+LKA,-0.0000,-1.60,-0.000,0.56,0.00,0.00,12.2,0,idle,0,0,0.008,0.000
8.60,1.99,24.60,0.008,ACC+LKA,-0.0000,-1.60,-0.000,0.56,0.00,0.00,12.4,0,idle,0,0,0.008,0.000
8.65,2.02,24.50,0.008,ACC+LKA,-0.0000,-1.60,-0.000,0.56,0.00,0.00,12.2,0,idle,0,0,0.008,0.000
8.70,2.09,24.40,0.008,ACC+LKA,0.0000,-1.60,0.000,0.56,0.00,0.00,11.7,0,idle,0,0,0.008,0.000
8.75,2.21,24.29,0.008,ACC+LKA,0.0000,-1.60,0.000,0.56,0.00,0.00,11.0,0,idle,0,0,0.008,0.000
8.80,2.34,24.18,0.008,ACC+LKA,0.0000,-1.60,0.000,0.56,0.00,0.00,10.3,0,idle,0,0,0.008,0.000
8.85,2.50,24.05,0.008,ACC+LKA,0.0000,0.11,0.000,0.00,0.01,0.00,9.6,0,idle,0,0,0.008,0.000
8.90,2.63,23.93,0.008,ACC+LKA,0.0000,0.27,0.000,0.00,0.03,0.00,9.1,0,idle,0,0,0.008,0.000
8.95,2.70,23.79,0.008,ACC+LKA,0.0000,0.40,0.000,0.00,0.05,0.00,8.8,0,idle,0,0,0.008,0.000
9.00,2.70,23.66,0.008,ACC+LKA,0.0000,0.49,0.000,0.00,0.06,0.00,8.8,0,idle,0,0,0.008,0.000
9.05,2.68,23.52,0.008,ACC+LKA,0.0000,0.55,0.000,0.00,0.07,0.00,8.8,0,idle,0,0,0.008,0.000
9.10,2.62,23.39,0.008,ACC+LKA,0.0000,0.57,0.000,0.00,0.07,0.00,8.9,0,idle,0,0,0.008,0.000
9.15,2.57,23.26,0.008,ACC+LKA,0.0000,0.58,0.000,0.00,0.07,0.00,9.0,0,idle,0,0,0.008,0.000
9.20,2.50,23.13,0.008,ACC+LKA,0.0000,0.57,0.000,0.00,0.07,0.00,9.2,0,idle,0,0,0.008,0.000
9.25,2.44,23.01,0.008,ACC+LKA,-0.0000,0.55,-0.000,0.00,0.07,0.00,9.4,0,idle,0,0,0.008,0.000
9.30,2.37,22.89,0.008,ACC+LKA,-0.0000,0.52,-0.000,0.00,0.06,0.00,9.7,0,idle,0,0,0.008,0.000
9.35,2.31,22.77,0.008,ACC+LKA,-0.0000,0.47,-0.000,0.00,0.06,0.00,9.9,0,idle,0,0,0.008,0.000
9.40,2.23,22.66,0.008,ACC+LKA,0.0000,0.42,0.000,0.00,0.05,0.00,10.1,0,idle,0,0,0.008,0.000
9.45,2.17,22.55,0.008,ACC+LKA,0.0000,0.35,0.000,0.00,0.04,0.00,10.4,0,idle,0,0,0.008,0.000
9.50,2.11,22.45,0.007,ACC+LKA,0.0000,0.28,0.000,0.00,0.03,0.00,10.7,0,idle,0,0,0.007,0.000
9.55,2.05,22.34,0.007,ACC+LKA,0.0000,0.19,0.000,0.00,0.02,0.00,10.9,0,idle,0,0,0.007,0.000
9.60,1.99,22.24,0.007,ACC+LKA,-0.0000,0.10,-0.000,0.00,0.01,0.00,11.2,0,idle,0,0,0.007,0.000
9.65,1.93,22.14,0.007,ACC+LKA,-0.0000,-1.60,-0.000,0.56,0.00,0.00,11.4,0,idle,0,0,0.007,0.000
9.70,1.88,22.05,0.008,ACC+LKA,-0.0000,-1.60,-0.000,0.56,0.00,0.00,11.7,0,idle,0,0,0.008,0.000
9.75,1.89,21.95,0.008,ACC+LKA,-0.0000,-1.60,-0.000,0.56,0.00,0.00,11.6,0,idle,0,0,0.008,0.000
9.80,1.94,21.86,0.008,ACC+LKA,-0.0000,-1.60,-0.000,0.56,0.00,0.00,11.3,0,idle,0,0,0.008,0.000
